Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-19,25,BNHC,325.1,0.96,330.5,317.1,322.0,5114,1662160.1,3
2026-05-19,26,BNL,14400.0,-2.32,14400.0,14400.0,14400.0,10,144000.0,3
2026-05-19,27,BNT,11600.0,-1.28,11600.0,11555.2,11555.2,49,565659.9,3
2026-05-19,28,BPCL,699.4,-1.35,710.9,691.3,710.0,35095,24545582.1,3
2026-05-19,29,BUNGAL,635.1,1.28,654.0,625.0,625.0,97455,62693588.2,3
2026-05-19,30,C30MF,9.75,-1.52,9.75,9.63,9.63,200,1938.0,3
2026-05-19,31,CBBL,912.0,-0.05,921.0,900.0,921.0,23982,21817127.0,3
2026-05-19,32,CBLD88,1182.3,-0.74,1190.0,1182.3,1190.0,75,88948.5,3
2026-05-19,33,CFCL,497.7,0.14,497.7,490.0,490.0,4720,2324219.7,3
2026-05-19,34,CGH,797.4,-0.2,803.0,797.0,799.0,8310,6640315.5,3
2026-05-19,35,CHCL,477.1,-0.6,481.5,477.0,480.0,14730,7049869.6,3
2026-05-19,36,CHDC,2257.0,0.22,2268.9,2242.5,2256.0,10681,24024752.6,3
2026-05-19,37,CHL,285.1,-1.96,297.9,284.3,297.9,8753,2497554.3,3
2026-05-19,38,CIT,1762.0,-0.37,1778.0,1756.0,1769.0,4632,8156714.1,3
2026-05-19,39,CITY,368.0,-6.84,375.3,349.2,375.3,652647,235335653.3,3
2026-05-19,40,CKHL,665.0,0.15,665.0,646.0,646.0,140,92176.0,3
2026-05-19,41,CLI,451.6,0.0,453.0,450.0,450.0,10197,4609085.7,3
2026-05-19,42,CORBL,2300.0,14.26,2300.0,1955.0,2070.0,40216,81857365.9,3
2026-05-19,43,CREST,1130.0,0.01,1194.8,1100.0,1149.8,5396,6009776.6,3
2026-05-19,44,CSY,9.2,-1.5,9.3,9.06,9.06,5650,51715.2,3
2026-05-19,45,CYCL,1488.0,0.89,1490.0,1443.0,1443.0,480,700925.0,3
2026-05-19,46,CZBIL,204.7,0.1,206.0,194.3,194.3,25908,5282888.9,3
2026-05-19,47,DDBL,851.0,0.59,875.5,830.1,850.0,8741,7464033.0,3
2026-05-19,48,DHEL,625.0,3.61,629.9,600.0,603.0,40114,24940606.0,3
2026-05-19,49,DHPL,297.3,-0.23,298.0,295.1,295.1,1545,457697.7,3
2026-05-19,50,DLBS,1265.5,-1.13,1318.0,1245.0,1246.0,1995,2547890.0,3
2026-05-19,51,DOLTI,348.9,0.55,351.6,346.0,347.0,16260,5646920.0,3
2026-05-19,52,DORDI,271.0,-0.18,277.0,269.2,269.2,18606,5038351.1,3
2026-05-19,53,EBL,705.0,-0.07,715.9,701.5,715.0,25302,17816653.5,3
2026-05-19,54,EBLD86,1080.0,0.74,1080.0,1080.0,1080.0,25,27000.0,3
2026-05-19,55,EBLD91,1093.0,-0.18,1093.0,1093.0,1093.0,28,30604.0,3
2026-05-19,56,EBLEB89,1085.0,2.82,1085.0,1083.7,1083.7,40,43367.5,3
2026-05-19,57,EDBL,579.7,-0.03,582.0,576.0,580.0,711,411774.3,3
2026-05-19,58,EHPL,385.9,1.02,401.1,375.0,401.1,42641,16195441.1,3
2026-05-19,59,ENL,870.0,-2.25,890.0,870.0,890.0,299,260692.0,3
2026-05-19,60,FMDBL,788.1,-1.12,800.2,786.1,797.0,15450,12239810.6,3
2026-05-19,61,FOWAD,1035.0,-0.77,1045.1,1035.0,1043.2,3334,3463617.4,3
2026-05-19,62,GBBD85,1085.0,0.84,1100.0,1072.2,1072.2,385,417703.1,3
2026-05-19,63,GBBL,415.1,0.02,417.0,412.2,415.0,14250,5921616.9,3
2026-05-19,64,GBIME,236.9,-0.04,237.3,234.0,236.9,54029,12747091.9,3
2026-05-19,65,GBIMESY2,9.41,0.0,9.41,9.15,9.15,1500,13981.0,3
2026-05-19,66,GBLBS,769.0,0.52,774.9,760.2,774.9,2107,1615056.4,3
2026-05-19,67,GCIL,414.0,-0.46,436.6,410.5,436.6,9557,3944508.1,3
2026-05-19,68,GFCL,617.0,-1.74,622.0,616.1,622.0,2204,1367121.0,3
2026-05-19,69,GHL,236.0,0.34,237.0,234.0,237.0,32341,7608603.9,3
2026-05-19,70,GIBF1,11.01,3.09,11.01,10.68,10.68,60700,668146.0,3
2026-05-19,71,GILB,1125.0,0.45,1125.0,1101.3,1110.0,1716,1901728.9,3
2026-05-19,72,GLBSL,1790.0,0.44,1809.0,1780.0,1782.7,155,276493.7,3
2026-05-19,73,GLH,264.0,-0.45,267.9,264.0,264.1,15066,3986302.5,3
2026-05-19,74,GMFBS,1324.0,2.16,1324.0,1261.1,1261.1,704,895289.0,3
2026-05-19,75,GMFIL,458.8,0.39,460.0,453.1,460.0,2875,1310541.9,3
2026-05-19,76,GMLI,1270.0,1.27,1291.0,1259.0,1291.0,1068,1354151.5,3
2026-05-19,77,GRDBL,1052.8,2.11,1147.0,1025.0,1025.0,13703,14397224.5,3
2026-05-19,78,GSY,9.93,-0.2,10.0,9.89,9.89,7150,71066.0,3
2026-05-19,79,GUFL,523.0,0.58,523.0,518.0,520.0,3282,1704763.0,3
2026-05-19,80,GVL,490.0,-0.79,494.0,487.0,494.0,12129,5947839.6,3
2026-05-19,81,H8020,12.0,0.84,12.0,11.68,11.8,930,10987.0,3
2026-05-19,82,HATHY,777.0,-0.59,781.6,775.0,781.6,4998,3883365.1,3
2026-05-19,83,HBL,202.1,-0.88,205.0,201.0,202.0,23295,4719374.7,3
2026-05-19,84,HBLPO,115.0,0.0,115.0,115.0,115.0,217473,25009395.0,3
2026-05-19,85,HDHPC,219.5,-0.68,223.0,219.0,221.0,104258,22914399.0,3
2026-05-19,86,HDL,1158.0,0.26,1169.0,1152.2,1160.0,13296,15400100.5,3
2026-05-19,87,HEI,526.0,-0.75,530.0,520.2,530.0,2346,1237836.8,3
2026-05-19,88,HEIP,314.1,0.35,314.1,305.0,305.0,119,36386.0,3
2026-05-19,89,HFIN,958.0,-1.74,980.0,956.0,980.0,34277,33022141.8,3
2026-05-19,90,HHL,365.0,-0.54,373.0,364.1,368.0,23687,8656027.8,3
2026-05-19,91,HIDCL,269.0,0.22,270.0,267.0,268.4,50762,13582013.3,3
2026-05-19,92,HIDCLP,203.6,-0.68,205.5,203.0,205.5,54280,11063108.2,3
2026-05-19,93,HIMSTAR,873.5,-0.74,895.0,858.0,860.0,5369,4711843.6,3
2026-05-19,94,HLBSL,873.5,-0.43,877.3,873.0,877.3,978,854465.0,3
2026-05-19,95,HLI,336.0,-0.3,339.0,336.0,337.0,19040,6417340.8,3
2026-05-19,96,HLICF,9.0,-0.11,9.27,8.83,9.27,7084,63918.9,3
2026-05-19,97,HPPL,377.0,0.83,378.3,365.1,368.0,23945,8998937.8,3
2026-05-19,98,HRL,633.0,-0.61,635.0,629.5,631.0,94579,59725379.9,3
2026-05-19,99,HURJA,250.0,-0.99,253.2,248.2,252.6,52874,13236366.7,3
2026-05-19,100,ICFC,620.0,-0.64,626.9,620.0,624.0,3051,1897430.4,3
2026-05-19,1,ACLBSL,955.0,0.53,964.0,941.5,964.0,422,398720.3,4
