Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-26,14,BBC,4810.0,-0.1,4823.9,4755.0,4800.0,200,957791.0,3
2026-05-26,15,BEDC,376.9,-1.1,400.0,375.0,400.0,27283,10287653.9,3
2026-05-26,16,BFC,461.0,0.22,469.0,460.2,469.0,5324,2457439.4,3
2026-05-26,17,BGWT,669.0,-0.42,670.0,660.0,670.0,1685,1114736.4,3
2026-05-26,18,BHCL,614.0,3.54,616.9,575.0,600.0,180134,108228127.6,3
2026-05-26,19,BHDC,474.0,-0.84,487.5,467.0,480.0,38693,18220001.3,3
2026-05-26,20,BHL,226.8,-0.57,239.5,226.0,239.5,80660,18310013.6,3
2026-05-26,21,BHPL,528.3,-1.22,543.8,528.2,543.8,4341,2300190.5,3
2026-05-26,22,BJHL,971.0,-0.92,1005.0,961.0,961.0,8638,8395648.8,3
2026-05-26,23,BNHC,338.0,-0.27,342.0,332.1,342.0,2178,731840.5,3
2026-05-26,24,BNL,14832.0,0.09,14832.0,14400.0,14400.0,40,588960.0,3
2026-05-26,25,BNT,11889.0,1.62,11889.0,11700.0,11700.0,24,284994.0,3
2026-05-26,26,BPCL,697.0,-0.99,708.0,693.0,704.0,22562,15745580.8,3
2026-05-26,27,BUNGAL,732.1,0.29,737.7,710.0,730.0,101332,74064442.6,3
2026-05-26,28,C30MF,10.0,0.0,10.2,9.96,10.1,200330,2004196.0,3
2026-05-26,29,CBBL,923.0,0.0,925.0,919.0,925.0,20524,18944791.7,3
2026-05-26,30,CBLD88,1195.0,-2.05,1195.0,1195.0,1195.0,25,29875.0,3
2026-05-26,31,CFCL,505.0,-0.79,506.0,499.1,499.1,5191,2610606.0,3
2026-05-26,32,CGH,802.4,-0.2,815.2,799.0,800.7,24069,19266150.9,3
2026-05-26,33,CHCL,486.0,-0.61,491.9,483.8,491.8,39399,19153392.7,3
2026-05-26,34,CHDC,2292.0,-1.38,2360.2,2281.0,2360.2,13128,30094085.0,3
2026-05-26,35,CHL,296.8,0.27,297.0,289.5,296.0,12688,3719214.3,3
2026-05-26,36,CIT,1765.1,-0.39,1776.0,1760.2,1772.0,10803,19101937.6,3
2026-05-26,37,CITY,389.0,2.64,390.0,377.1,382.0,120258,46122168.4,3
2026-05-26,38,CKHL,694.0,-0.2,716.0,675.0,675.0,1585,1090064.0,3
2026-05-26,39,CLI,457.0,0.18,460.0,454.0,455.0,20764,9480805.3,3
2026-05-26,40,CMF2,10.24,2.3,10.28,10.0,10.0,15578,159825.72,3
2026-05-26,41,CORBL,2082.0,1.57,2280.0,1999.3,2000.0,33497,67640911.4,3
2026-05-26,42,CREST,1244.0,-0.07,1275.0,1215.0,1238.0,5460,6717727.0,3
2026-05-26,43,CSY,9.31,-0.96,9.39,9.27,9.39,3500,32548.0,3
2026-05-26,44,CYCL,1470.0,0.0,1480.0,1439.0,1450.1,518,760054.0,3
2026-05-26,45,CZBIL,204.0,-2.11,209.0,203.0,208.0,155590,31764012.2,3
2026-05-26,46,DDBL,853.0,-0.23,877.9,852.0,877.9,5810,4960521.9,3
2026-05-26,47,DHEL,660.0,-1.49,675.0,655.0,670.0,26478,17491370.5,3
2026-05-26,48,DHPL,306.0,1.16,309.0,298.0,309.0,5291,1597673.7,3
2026-05-26,49,DLBS,1313.0,-0.08,1314.0,1275.0,1314.0,670,869862.0,3
2026-05-26,50,DOLTI,358.0,-1.1,370.0,343.9,343.9,26644,9577279.7,3
2026-05-26,51,DORDI,283.0,-0.04,285.0,280.0,283.3,27315,7694250.2,3
2026-05-26,52,EBL,712.6,0.23,719.0,710.0,719.0,21211,15102779.9,3
2026-05-26,53,EBLD86,1105.0,2.48,1105.0,1077.3,1077.3,75,82057.5,3
2026-05-26,54,EBLD91,1098.0,1.47,1100.0,1090.2,1100.0,105,115140.0,3
2026-05-26,55,EDBL,584.9,-0.2,591.0,576.3,590.9,3740,2178195.3,3
2026-05-26,56,EHPL,405.0,0.75,409.8,398.0,403.0,26657,10750784.3,3
2026-05-26,57,ENL,899.9,-0.23,899.9,881.2,881.2,115,102522.0,3
2026-05-26,58,FMDBL,786.1,-1.61,805.5,783.8,803.8,26463,20873429.7,3
2026-05-26,59,FOWAD,1047.2,-0.74,1067.5,1041.6,1067.5,2165,2271634.9,3
2026-05-26,60,GBBD85,1100.0,0.0,1081.3,1080.2,1080.2,55,59537.5,3
2026-05-26,61,GBBL,419.0,-0.48,422.0,417.1,417.1,18498,7771122.3,3
2026-05-26,62,GBILD84/85,1155.0,2.75,1155.0,1155.0,1155.0,150,173250.0,3
2026-05-26,63,GBILD86/87,1125.0,3.59,1133.0,1100.0,1100.0,1222,1374144.0,3
2026-05-26,64,GBIME,239.0,0.46,240.0,236.2,238.0,70690,16856563.4,3
2026-05-26,65,GBIMESY2,9.35,-0.64,9.5,9.24,9.41,7399,68964.69,3
2026-05-26,66,GBLBS,780.9,-0.01,785.1,773.1,781.0,2309,1797523.4,3
2026-05-26,67,GCIL,431.0,-1.03,437.0,426.5,426.5,24661,10677893.2,3
2026-05-26,68,GFCL,625.2,-0.33,629.0,625.0,628.2,4957,3108969.8,3
2026-05-26,69,GHL,245.0,-0.41,248.7,242.0,248.7,57043,13894413.6,3
2026-05-26,70,GIBF1,11.0,0.0,11.0,10.9,11.0,1000,10990.0,3
2026-05-26,71,GILB,1132.0,-1.99,1155.0,1130.6,1130.8,115,130668.3,3
2026-05-26,72,GLBSL,1832.0,0.38,1833.4,1780.0,1815.0,734,1316418.1,3
2026-05-26,73,GLH,277.0,0.36,280.0,273.0,278.9,22676,6243767.4,3
2026-05-26,74,GMFBS,1311.0,0.38,1342.9,1280.0,1342.9,1027,1316989.0,3
2026-05-26,75,GMFIL,469.0,-1.18,480.0,468.0,480.0,539,254927.0,3
2026-05-26,76,GMLI,1298.0,0.39,1324.9,1280.0,1280.0,2115,2731838.5,3
2026-05-26,77,GRDBL,1075.0,-3.14,1099.9,1065.0,1081.0,12950,13934800.2,3
2026-05-26,78,GSY,9.99,-0.1,10.0,9.93,9.93,9120,90846.6,3
2026-05-26,79,GUFL,539.0,-0.46,542.0,532.0,532.0,6438,3456498.8,3
2026-05-26,80,GVL,497.0,-0.4,500.0,491.1,491.1,17789,8802325.6,3
2026-05-26,81,H8020,12.0,1.44,12.0,11.76,11.84,20900,249117.0,3
2026-05-26,82,HATHY,800.0,-0.71,816.0,800.0,816.0,5323,4293306.4,3
2026-05-26,83,HBL,204.9,-0.53,207.0,199.9,202.0,264075,53117457.5,3
2026-05-26,84,HBLPO,115.0,0.0,115.0,115.0,115.0,217473,25009395.0,3
2026-05-26,85,HDHPC,227.7,-1.85,234.9,226.2,234.0,182820,41819369.1,3
2026-05-26,86,HDL,1173.8,0.5,1176.9,1162.0,1170.0,21622,25281067.9,3
2026-05-26,87,HEI,532.8,-0.41,535.0,531.3,535.0,3179,1694159.4,3
2026-05-26,88,HEIP,331.0,1.53,331.0,317.0,317.0,530,170842.0,3
2026-05-26,89,HFIN,1008.7,-1.31,1028.9,971.0,971.0,63585,64228449.8,3
2026-05-26,90,HHL,370.0,-2.12,379.9,366.0,375.1,46235,17139984.1,3
2026-05-26,91,HIDCL,272.9,-1.12,277.7,272.0,272.0,51063,13965875.7,3
2026-05-26,92,HIDCLP,207.0,-0.96,210.8,206.8,209.0,240707,50153428.2,3
2026-05-26,93,HIMSTAR,894.0,-1.76,918.0,880.0,900.0,7204,6433600.0,3
2026-05-26,94,HLBSL,887.0,-1.99,887.0,883.1,883.1,146,129204.0,3
2026-05-26,95,HLI,341.8,-0.64,345.0,340.2,345.0,24916,8513948.9,3
2026-05-26,96,HLICF,8.9,-0.67,9.0,8.83,8.96,5450,48715.5,3
2026-05-26,97,HPPL,384.9,-0.28,387.0,382.2,387.0,17119,6577163.5,3
2026-05-26,98,HRL,653.9,0.02,660.0,647.0,659.9,44432,29055767.7,3
2026-05-26,99,HURJA,262.1,-1.84,270.0,259.0,269.0,97135,25379460.5,3
