Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-06,81,HDHPC,218.0,-0.73,225.9,216.0,223.0,118378,25830764.4,1
2026-05-06,82,HDL,1151.0,0.09,1156.5,1150.0,1153.0,24454,28178129.9,1
2026-05-06,83,HEI,519.0,0.19,520.0,509.0,520.0,4595,2353440.4,1
2026-05-06,84,HEIP,317.1,-0.94,320.1,317.1,320.1,350,111990.0,1
2026-05-06,85,HFIN,988.0,-0.6,1020.0,982.0,1000.0,51679,51786312.1,1
2026-05-06,86,HHL,369.0,0.27,375.9,367.1,369.0,23493,8689124.1,1
2026-05-06,87,HIDCL,263.9,0.34,276.1,261.5,276.1,55036,14479670.5,1
2026-05-06,88,HIDCLP,199.7,-0.15,202.6,199.2,200.0,166632,33405814.4,1
2026-05-06,89,HIMSTAR,840.0,-1.18,863.0,832.0,832.0,4389,3698227.1,1
2026-05-06,90,HLBSL,895.0,-0.56,908.0,895.0,900.0,320,287882.0,1
2026-05-06,91,HLI,335.0,-0.59,339.9,334.0,338.0,46111,15471795.6,1
2026-05-06,92,HLICF,9.2,1.1,9.25,8.83,8.83,2245,20291.0,1
2026-05-06,93,HPPL,365.0,-0.82,370.0,357.0,357.0,10408,3817092.4,1
2026-05-06,94,HRL,654.2,-0.18,688.0,640.4,688.0,48547,31854442.2,1
2026-05-06,95,HURJA,246.9,-1.24,253.0,246.0,253.0,53115,13129421.3,1
2026-05-06,96,ICFC,623.0,0.81,628.9,618.0,618.0,5651,3539084.8,1
2026-05-06,97,ICFCD89,1085.1,-0.04,1087.0,1076.2,1076.2,342,370899.1,1
2026-05-06,98,IGI,424.5,-0.09,434.9,422.2,434.9,3079,1305716.9,1
2026-05-06,99,IHL,397.8,-2.95,406.9,395.0,406.9,2555,1023631.6,1
2026-05-06,100,ILBS,926.0,-1.16,944.0,922.0,944.0,3206,3013095.8,1
2026-05-06,1,ACLBSL,949.8,1.04,950.0,940.0,950.0,170,160736.0,2
2026-05-06,2,ADBL,305.0,-0.33,307.0,304.0,304.0,18022,5501192.0,2
2026-05-06,3,AHL,510.0,-0.97,512.9,499.6,500.1,4799,2410506.6,2
2026-05-06,4,AHPC,274.1,-0.65,279.0,274.0,278.5,68251,18818740.4,2
2026-05-06,5,AKJCL,349.9,-0.85,370.0,343.1,370.0,182309,63524373.6,2
2026-05-06,6,AKPL,262.0,-0.42,265.9,261.1,261.1,59128,15606259.0,2
2026-05-06,7,ALBSL,1105.0,-0.18,1113.0,1081.0,1100.0,6372,6973403.5,2
2026-05-06,8,ALICL,449.5,-0.11,450.9,445.1,445.1,4865,2177092.9,2
2026-05-06,9,ANLB,5950.0,-2.36,6000.0,5800.0,5800.0,207,1216054.2,2
2026-05-06,10,API,331.0,-0.75,335.0,329.0,330.0,148569,49186811.6,2
2026-05-06,11,AVYAN,1118.0,-0.89,1130.0,1071.6,1071.6,5201,5812441.5,2
2026-05-06,12,BANDIPUR,803.0,0.0,815.0,800.0,800.0,14227,11408356.1,2
2026-05-06,13,BARUN,338.0,0.0,343.8,336.0,341.8,17549,5944766.2,2
2026-05-06,14,BBC,4715.1,-0.32,4831.0,4707.0,4831.0,321,1526234.0,2
2026-05-06,15,BEDC,353.0,-1.12,373.5,350.1,373.5,30774,10898633.8,2
2026-05-06,16,BFC,452.0,0.89,454.0,446.1,454.0,2709,1218929.0,2
2026-05-06,17,BGWT,628.6,-8.9,700.0,586.5,690.0,4989,3266790.2,2
2026-05-06,18,BHCL,498.8,-2.96,517.0,495.0,501.0,25689,12896885.6,2
2026-05-06,19,BHDC,453.2,-0.81,461.9,451.0,451.0,9029,4105149.3,2
2026-05-06,20,BHL,215.8,0.79,218.6,214.0,214.0,82838,17871904.6,2
2026-05-06,21,BHPL,514.1,-0.17,525.0,514.0,515.0,2311,1192230.1,2
2026-05-06,22,BJHL,962.1,-0.55,997.0,919.1,919.1,8250,8052040.0,2
2026-05-06,23,BNHC,314.5,-1.1,318.0,313.0,317.0,7585,2388570.8,2
2026-05-06,24,BNT,11695.0,-0.03,11695.0,11370.0,11450.0,210,2410939.0,2
2026-05-06,25,BPCL,657.9,-0.47,694.0,650.0,694.0,46658,30579905.1,2
2026-05-06,26,BUNGAL,565.0,-0.35,570.0,556.0,556.0,3497,1966858.0,2
2026-05-06,27,C30MF,9.9,0.3,9.9,9.9,9.9,200,1980.0,2
2026-05-06,28,CBBL,904.0,0.0,914.9,887.0,904.0,23482,21127533.4,2
2026-05-06,29,CBLD88,1190.0,0.28,1190.0,1190.0,1190.0,25,29750.0,2
2026-05-06,30,CFCL,491.6,-0.83,500.0,489.0,490.4,6483,3179543.8,2
2026-05-06,31,CGH,802.0,-0.12,814.0,801.2,801.2,6058,4864380.4,2
2026-05-06,32,CHCL,474.0,-0.21,475.0,467.0,467.0,54070,25493504.9,2
2026-05-06,33,CHDC,2200.0,0.09,2229.0,2156.1,2210.0,7240,15982956.9,2
2026-05-06,34,CHL,284.0,0.35,289.9,280.4,289.9,13889,3947515.3,2
2026-05-06,35,CIT,1765.0,0.72,1770.0,1699.9,1699.9,2299,4040972.6,2
2026-05-06,36,CITY,424.0,-2.75,447.0,424.0,434.0,9849,4240753.7,2
2026-05-06,37,CKHL,689.0,-0.72,689.0,673.5,683.1,7137,4857990.0,2
2026-05-06,38,CLI,450.9,-0.46,451.0,449.2,449.2,5213,2347694.1,2
2026-05-06,39,CMF2,9.8,0.0,9.8,9.8,9.8,4825,47285.0,2
2026-05-06,40,CORBL,1977.0,-0.45,2050.0,1950.0,2024.0,19360,38721859.9,2
2026-05-06,41,CREST,1073.9,0.09,1126.5,1050.8,1126.5,4814,5135757.1,2
2026-05-06,42,CSY,9.22,-1.07,9.59,8.87,9.05,7590,70406.5,2
2026-05-06,43,CYCL,1453.3,-2.59,1463.0,1453.3,1462.0,580,847668.9,2
2026-05-06,44,CZBIL,202.0,0.0,204.9,199.5,200.1,32176,6510093.4,2
2026-05-06,45,DDBL,841.0,1.82,850.0,827.0,827.0,10579,8899176.5,2
2026-05-06,46,DHEL,585.0,-0.51,600.0,580.0,585.0,9997,5869339.4,2
2026-05-06,47,DHPL,293.0,0.24,306.9,291.5,306.9,3455,1011956.5,2
2026-05-06,48,DLBS,1308.0,-3.4,1421.7,1260.0,1421.7,3225,4136073.3,2
2026-05-06,49,DOLTI,345.6,-3.06,374.0,344.0,374.0,41033,14383785.0,2
2026-05-06,50,DORDI,271.0,-0.37,277.0,270.0,270.1,35364,9603727.7,2
2026-05-06,51,EBL,699.0,0.58,701.0,694.5,694.5,18466,12871750.6,2
2026-05-06,52,EBLD86,1073.1,0.0,1075.0,1073.1,1075.0,50,53702.5,2
2026-05-06,53,EBLD91,1081.0,1.69,1087.8,1065.0,1065.0,350,378652.5,2
2026-05-06,54,EDBL,572.0,0.0,588.0,566.0,588.0,15167,8670240.0,2
2026-05-06,55,EHPL,383.0,-0.05,402.3,378.9,402.3,27028,10363379.8,2
2026-05-06,56,ENL,895.0,0.11,920.0,869.0,920.0,274,243573.0,2
2026-05-06,57,FMDBL,780.0,-1.02,820.9,780.0,795.0,35602,28390455.3,2
2026-05-06,58,FOWAD,1300.0,13.74,1314.0,1109.0,1110.0,21202,24081803.4,2
2026-05-06,59,GBBL,414.0,0.0,417.0,412.0,415.0,15521,6425833.0,2
2026-05-06,60,GBILD86/87,1085.0,-0.09,1086.0,1085.0,1086.0,50,54275.0,2
2026-05-06,61,GBIME,231.0,0.43,233.0,229.0,233.0,85095,19671330.1,2
2026-05-06,62,GBIMESY2,9.5,0.96,9.5,9.0,9.15,1800,16710.0,2
2026-05-06,63,GBLBS,744.0,0.81,744.9,730.0,730.0,2119,1568103.3,2
2026-05-06,64,GCIL,419.0,0.24,420.1,415.0,415.0,3070,1279412.9,2
2026-05-06,65,GFCL,603.0,0.17,612.0,597.0,610.1,5483,3295509.7,2
2026-05-06,66,GHL,232.0,0.65,234.0,230.0,233.0,49699,11485395.7,2
2026-05-06,67,GIBF1,10.56,0.57,10.56,10.5,10.5,3150,33134.5,2
2026-05-06,68,GILB,1080.0,-0.69,1093.0,1075.0,1080.0,1417,1524575.6,2
2026-05-06,69,GLBSL,1760.0,-0.23,1816.0,1760.0,1800.0,1687,3034298.0,2
2026-05-06,70,GLH,261.8,-0.27,265.0,258.1,258.1,23782,6211949.2,2
2026-05-06,71,GMFBS,1273.8,-0.87,1317.0,1273.8,1280.0,442,566458.0,2
2026-05-06,72,GMFIL,456.0,1.11,463.4,448.0,451.1,6531,2947820.8,2
2026-05-06,73,GMLI,1280.0,-3.76,1339.0,1275.0,1301.3,3134,4044250.5,2
2026-05-06,74,GRDBL,1050.0,-1.78,1065.0,1040.0,1059.0,9369,9848054.5,2
2026-05-06,75,GSY,9.7,0.52,9.88,9.5,9.6,28345,276752.5,2
2026-05-06,76,GUFL,519.0,0.66,525.2,511.0,511.0,3962,2058248.0,2
2026-05-06,77,GVL,485.5,-0.08,488.0,484.0,485.0,9467,4593771.1,2
2026-05-06,78,H8020,11.26,-0.71,11.47,11.26,11.3,2600,29392.0,2
2026-05-06,79,HATHY,802.0,0.25,812.0,800.0,805.0,3162,2538042.7,2
2026-05-06,80,HBL,200.8,-0.84,204.9,200.1,202.5,29562,5942167.3,2
2026-05-06,81,HDHPC,218.0,-0.73,225.9,216.0,223.0,118378,25830764.4,2
2026-05-06,82,HDL,1151.0,0.09,1156.5,1150.0,1153.0,24454,28178129.9,2
2026-05-06,83,HEI,519.0,0.19,520.0,509.0,520.0,4595,2353440.4,2
2026-05-06,84,HEIP,317.1,-0.94,320.1,317.1,320.1,350,111990.0,2
2026-05-06,85,HFIN,988.0,-0.6,1020.0,982.0,1000.0,51679,51786312.1,2
2026-05-06,86,HHL,369.0,0.27,375.9,367.1,369.0,23493,8689124.1,2
2026-05-06,87,HIDCL,263.9,0.34,276.1,261.5,276.1,55036,14479670.5,2
2026-05-06,88,HIDCLP,199.7,-0.15,202.6,199.2,200.0,166632,33405814.4,2
2026-05-06,89,HIMSTAR,840.0,-1.18,863.0,832.0,832.0,4389,3698227.1,2
2026-05-06,90,HLBSL,895.0,-0.56,908.0,895.0,900.0,320,287882.0,2
2026-05-06,91,HLI,335.0,-0.59,339.9,334.0,338.0,46111,15471795.6,2
2026-05-06,92,HLICF,9.2,1.1,9.25,8.83,8.83,2245,20291.0,2
2026-05-06,93,HPPL,365.0,-0.82,370.0,357.0,357.0,10408,3817092.4,2
2026-05-06,94,HRL,654.2,-0.18,688.0,640.4,688.0,48547,31854442.2,2
2026-05-06,95,HURJA,246.9,-1.24,253.0,246.0,253.0,53115,13129421.3,2
2026-05-06,96,ICFC,623.0,0.81,628.9,618.0,618.0,5651,3539084.8,2
2026-05-06,97,ICFCD89,1085.1,-0.04,1087.0,1076.2,1076.2,342,370899.1,2
2026-05-06,98,IGI,424.5,-0.09,434.9,422.2,434.9,3079,1305716.9,2
2026-05-06,99,IHL,397.8,-2.95,406.9,395.0,406.9,2555,1023631.6,2
2026-05-06,100,ILBS,926.0,-1.16,944.0,922.0,944.0,3206,3013095.8,2
2026-05-06,1,ACLBSL,949.8,1.04,950.0,940.0,950.0,170,160736.0,3
2026-05-06,2,ADBL,305.0,-0.33,307.0,304.0,304.0,18022,5501192.0,3
2026-05-06,3,AHL,510.0,-0.97,512.9,499.6,500.1,4799,2410506.6,3
2026-05-06,4,AHPC,274.1,-0.65,279.0,274.0,278.5,68251,18818740.4,3
2026-05-06,5,AKJCL,349.9,-0.85,370.0,343.1,370.0,182309,63524373.6,3
2026-05-06,6,AKPL,262.0,-0.42,265.9,261.1,261.1,59128,15606259.0,3
2026-05-06,7,ALBSL,1105.0,-0.18,1113.0,1081.0,1100.0,6372,6973403.5,3
2026-05-06,8,ALICL,449.5,-0.11,450.9,445.1,445.1,4865,2177092.9,3
2026-05-06,9,ANLB,5950.0,-2.36,6000.0,5800.0,5800.0,207,1216054.2,3
2026-05-06,10,API,331.0,-0.75,335.0,329.0,330.0,148569,49186811.6,3
2026-05-06,11,AVYAN,1118.0,-0.89,1130.0,1071.6,1071.6,5201,5812441.5,3
2026-05-06,12,BANDIPUR,803.0,0.0,815.0,800.0,800.0,14227,11408356.1,3
2026-05-06,13,BARUN,338.0,0.0,343.8,336.0,341.8,17549,5944766.2,3
2026-05-06,14,BBC,4715.1,-0.32,4831.0,4707.0,4831.0,321,1526234.0,3
2026-05-06,15,BEDC,353.0,-1.12,373.5,350.1,373.5,30774,10898633.8,3
2026-05-06,16,BFC,452.0,0.89,454.0,446.1,454.0,2709,1218929.0,3
2026-05-06,17,BGWT,628.6,-8.9,700.0,586.5,690.0,4989,3266790.2,3
2026-05-06,18,BHCL,498.8,-2.96,517.0,495.0,501.0,25689,12896885.6,3
2026-05-06,19,BHDC,453.2,-0.81,461.9,451.0,451.0,9029,4105149.3,3
2026-05-06,20,BHL,215.8,0.79,218.6,214.0,214.0,82838,17871904.6,3
2026-05-06,21,BHPL,514.1,-0.17,525.0,514.0,515.0,2311,1192230.1,3
2026-05-06,22,BJHL,962.1,-0.55,997.0,919.1,919.1,8250,8052040.0,3
2026-05-06,23,BNHC,314.5,-1.1,318.0,313.0,317.0,7585,2388570.8,3
2026-05-06,24,BNT,11695.0,-0.03,11695.0,11370.0,11450.0,210,2410939.0,3
2026-05-06,25,BPCL,657.9,-0.47,694.0,650.0,694.0,46658,30579905.1,3
2026-05-06,26,BUNGAL,565.0,-0.35,570.0,556.0,556.0,3497,1966858.0,3
2026-05-06,27,C30MF,9.9,0.3,9.9,9.9,9.9,200,1980.0,3
2026-05-06,28,CBBL,904.0,0.0,914.9,887.0,904.0,23482,21127533.4,3
2026-05-06,29,CBLD88,1190.0,0.28,1190.0,1190.0,1190.0,25,29750.0,3
2026-05-06,30,CFCL,491.6,-0.83,500.0,489.0,490.4,6483,3179543.8,3
2026-05-06,31,CGH,802.0,-0.12,814.0,801.2,801.2,6058,4864380.4,3
2026-05-06,32,CHCL,474.0,-0.21,475.0,467.0,467.0,54070,25493504.9,3
2026-05-06,33,CHDC,2200.0,0.09,2229.0,2156.1,2210.0,7240,15982956.9,3
2026-05-06,34,CHL,284.0,0.35,289.9,280.4,289.9,13889,3947515.3,3
2026-05-06,35,CIT,1765.0,0.72,1770.0,1699.9,1699.9,2299,4040972.6,3
2026-05-06,36,CITY,424.0,-2.75,447.0,424.0,434.0,9849,4240753.7,3
2026-05-06,37,CKHL,689.0,-0.72,689.0,673.5,683.1,7137,4857990.0,3
2026-05-06,38,CLI,450.9,-0.46,451.0,449.2,449.2,5213,2347694.1,3
2026-05-06,39,CMF2,9.8,0.0,9.8,9.8,9.8,4825,47285.0,3
2026-05-06,40,CORBL,1977.0,-0.45,2050.0,1950.0,2024.0,19360,38721859.9,3
2026-05-06,41,CREST,1073.9,0.09,1126.5,1050.8,1126.5,4814,5135757.1,3
2026-05-06,42,CSY,9.22,-1.07,9.59,8.87,9.05,7590,70406.5,3
2026-05-06,43,CYCL,1453.3,-2.59,1463.0,1453.3,1462.0,580,847668.9,3
2026-05-06,44,CZBIL,202.0,0.0,204.9,199.5,200.1,32176,6510093.4,3
2026-05-06,45,DDBL,841.0,1.82,850.0,827.0,827.0,10579,8899176.5,3
2026-05-06,46,DHEL,585.0,-0.51,600.0,580.0,585.0,9997,5869339.4,3
2026-05-06,47,DHPL,293.0,0.24,306.9,291.5,306.9,3455,1011956.5,3
2026-05-06,48,DLBS,1308.0,-3.4,1421.7,1260.0,1421.7,3225,4136073.3,3
2026-05-06,49,DOLTI,345.6,-3.06,374.0,344.0,374.0,41033,14383785.0,3
2026-05-06,50,DORDI,271.0,-0.37,277.0,270.0,270.1,35364,9603727.7,3
2026-05-06,51,EBL,699.0,0.58,701.0,694.5,694.5,18466,12871750.6,3
2026-05-06,52,EBLD86,1073.1,0.0,1075.0,1073.1,1075.0,50,53702.5,3
2026-05-06,53,EBLD91,1081.0,1.69,1087.8,1065.0,1065.0,350,378652.5,3
2026-05-06,54,EDBL,572.0,0.0,588.0,566.0,588.0,15167,8670240.0,3
2026-05-06,55,EHPL,383.0,-0.05,402.3,378.9,402.3,27028,10363379.8,3
2026-05-06,56,ENL,895.0,0.11,920.0,869.0,920.0,274,243573.0,3
2026-05-06,57,FMDBL,780.0,-1.02,820.9,780.0,795.0,35602,28390455.3,3
2026-05-06,58,FOWAD,1300.0,13.74,1314.0,1109.0,1110.0,21202,24081803.4,3
2026-05-06,59,GBBL,414.0,0.0,417.0,412.0,415.0,15521,6425833.0,3
2026-05-06,60,GBILD86/87,1085.0,-0.09,1086.0,1085.0,1086.0,50,54275.0,3
2026-05-06,61,GBIME,231.0,0.43,233.0,229.0,233.0,85095,19671330.1,3
2026-05-06,62,GBIMESY2,9.5,0.96,9.5,9.0,9.15,1800,16710.0,3
2026-05-06,63,GBLBS,744.0,0.81,744.9,730.0,730.0,2119,1568103.3,3
2026-05-06,64,GCIL,419.0,0.24,420.1,415.0,415.0,3070,1279412.9,3
2026-05-06,65,GFCL,603.0,0.17,612.0,597.0,610.1,5483,3295509.7,3
2026-05-06,66,GHL,232.0,0.65,234.0,230.0,233.0,49699,11485395.7,3
2026-05-06,67,GIBF1,10.56,0.57,10.56,10.5,10.5,3150,33134.5,3
2026-05-06,68,GILB,1080.0,-0.69,1093.0,1075.0,1080.0,1417,1524575.6,3
2026-05-06,69,GLBSL,1760.0,-0.23,1816.0,1760.0,1800.0,1687,3034298.0,3
2026-05-06,70,GLH,261.8,-0.27,265.0,258.1,258.1,23782,6211949.2,3
2026-05-06,71,GMFBS,1273.8,-0.87,1317.0,1273.8,1280.0,442,566458.0,3
2026-05-06,72,GMFIL,456.0,1.11,463.4,448.0,451.1,6531,2947820.8,3
2026-05-06,73,GMLI,1280.0,-3.76,1339.0,1275.0,1301.3,3134,4044250.5,3
2026-05-06,74,GRDBL,1050.0,-1.78,1065.0,1040.0,1059.0,9369,9848054.5,3
2026-05-06,75,GSY,9.7,0.52,9.88,9.5,9.6,28345,276752.5,3
2026-05-06,76,GUFL,519.0,0.66,525.2,511.0,511.0,3962,2058248.0,3
2026-05-06,77,GVL,485.5,-0.08,488.0,484.0,485.0,9467,4593771.1,3
2026-05-06,78,H8020,11.26,-0.71,11.47,11.26,11.3,2600,29392.0,3
2026-05-06,79,HATHY,802.0,0.25,812.0,800.0,805.0,3162,2538042.7,3
2026-05-06,80,HBL,200.8,-0.84,204.9,200.1,202.5,29562,5942167.3,3
2026-05-06,81,HDHPC,218.0,-0.73,225.9,216.0,223.0,118378,25830764.4,3
2026-05-06,82,HDL,1151.0,0.09,1156.5,1150.0,1153.0,24454,28178129.9,3
2026-05-06,83,HEI,519.0,0.19,520.0,509.0,520.0,4595,2353440.4,3
2026-05-06,84,HEIP,317.1,-0.94,320.1,317.1,320.1,350,111990.0,3
2026-05-06,85,HFIN,988.0,-0.6,1020.0,982.0,1000.0,51679,51786312.1,3
2026-05-06,86,HHL,369.0,0.27,375.9,367.1,369.0,23493,8689124.1,3
2026-05-06,87,HIDCL,263.9,0.34,276.1,261.5,276.1,55036,14479670.5,3
2026-05-06,88,HIDCLP,199.7,-0.15,202.6,199.2,200.0,166632,33405814.4,3
2026-05-06,89,HIMSTAR,840.0,-1.18,863.0,832.0,832.0,4389,3698227.1,3
2026-05-06,90,HLBSL,895.0,-0.56,908.0,895.0,900.0,320,287882.0,3
2026-05-06,91,HLI,335.0,-0.59,339.9,334.0,338.0,46111,15471795.6,3
2026-05-06,92,HLICF,9.2,1.1,9.25,8.83,8.83,2245,20291.0,3
2026-05-06,93,HPPL,365.0,-0.82,370.0,357.0,357.0,10408,3817092.4,3
2026-05-06,94,HRL,654.2,-0.18,688.0,640.4,688.0,48547,31854442.2,3
2026-05-06,95,HURJA,246.9,-1.24,253.0,246.0,253.0,53115,13129421.3,3
2026-05-06,96,ICFC,623.0,0.81,628.9,618.0,618.0,5651,3539084.8,3
2026-05-06,97,ICFCD89,1085.1,-0.04,1087.0,1076.2,1076.2,342,370899.1,3
2026-05-06,98,IGI,424.5,-0.09,434.9,422.2,434.9,3079,1305716.9,3
2026-05-06,99,IHL,397.8,-2.95,406.9,395.0,406.9,2555,1023631.6,3
2026-05-06,100,ILBS,926.0,-1.16,944.0,922.0,944.0,3206,3013095.8,3
